epoch	batch	iter	loss	acc	lr	Failure_case_True	Failure_case_Pred
2	126	534	tensor(0.0506, device='cuda:0')	0.97	2.5e-07	[ 3 10  9]	[ 1  9 10]
2	127	535	tensor(0.0366, device='cuda:0')	0.99	2.5e-07	[11]	[13]
2	128	536	tensor(0.1021, device='cuda:0')	0.97	2.5e-07	[11 12  0]	[ 0 13  2]
2	129	537	tensor(0.0090, device='cuda:0')	1.0	2.5e-07	[]	[]
2	130	538	tensor(0.1132, device='cuda:0')	0.94	2.5e-07	[10 16  9 16 17  0]	[12  0 10  0  0  5]
2	131	539	tensor(0.0259, device='cuda:0')	0.99	2.5e-07	[7]	[8]
2	132	540	tensor(0.0651, device='cuda:0')	0.97	2.5e-07	[5 0 0]	[ 6 14  4]
2	133	541	tensor(0.0410, device='cuda:0')	0.99	2.5e-07	[5]	[6]
2	134	542	tensor(0.0170, device='cuda:0')	1.0	2.5e-07	[]	[]
2	135	543	tensor(0.0282, device='cuda:0')	0.99	2.5e-07	[8]	[6]
2	136	544	tensor(0.0165, device='cuda:0')	1.0	2.5e-07	[]	[]
2	137	545	tensor(0.0335, device='cuda:0')	0.99	2.5e-07	[13]	[14]
2	138	546	tensor(0.0577, device='cuda:0')	0.98	2.5e-07	[4 3]	[0 1]
2	139	547	tensor(0.0182, device='cuda:0')	0.99	2.5e-07	[11]	[12]
2	140	548	tensor(0.0255, device='cuda:0')	0.99	2.5e-07	[13]	[12]
2	141	549	tensor(0.0593, device='cuda:0')	0.97	2.5e-07	[4 3 0]	[0 0 1]
2	142	550	tensor(0.0271, device='cuda:0')	0.99	2.5e-07	[8]	[0]
2	143	551	tensor(0.0854, device='cuda:0')	0.96	2.5e-07	[ 8 10  8  3]	[7 9 6 1]
2	144	552	tensor(0.0477, device='cuda:0')	0.99	2.5e-07	[7]	[8]
2	145	553	tensor(0.0695, device='cuda:0')	0.97	2.5e-07	[17  9 14]	[ 9 17 13]
2	146	554	tensor(0.1051, device='cuda:0')	0.95	2.5e-07	[9 0 9 7 0]	[ 0  4 10  0  8]
2	147	555	tensor(0.0332, device='cuda:0')	0.98	2.5e-07	[0 2]	[16  4]
2	148	556	tensor(0.0192, device='cuda:0')	1.0	2.5e-07	[]	[]
2	149	557	tensor(0.0153, device='cuda:0')	1.0	2.5e-07	[]	[]
2	150	558	tensor(0.0385, device='cuda:0')	0.98	2.5e-07	[ 8 16]	[0 0]
2	151	559	tensor(0.0285, device='cuda:0')	0.99	2.5e-07	[4]	[2]
2	152	560	tensor(0.0803, device='cuda:0')	0.98	2.5e-07	[9 7]	[0 0]
2	153	561	tensor(0.0391, device='cuda:0')	0.99	2.5e-07	[8]	[7]
2	154	562	tensor(0.0425, device='cuda:0')	0.98	2.5e-07	[ 1 11]	[ 0 12]
2	155	563	tensor(0.0347, device='cuda:0')	0.99	2.5e-07	[12]	[10]
2	156	564	tensor(0.0343, device='cuda:0')	0.99	2.5e-07	[0]	[16]
2	157	565	tensor(0.0304, device='cuda:0')	1.0	2.5e-07	[]	[]
2	158	566	tensor(0.0222, device='cuda:0')	1.0	2.5e-07	[]	[]
2	159	567	tensor(0.0143, device='cuda:0')	1.0	2.5e-07	[]	[]
2	160	568	tensor(0.0286, device='cuda:0')	0.98	2.5e-07	[9 9]	[10  0]
2	161	569	tensor(0.0387, device='cuda:0')	0.98	2.5e-07	[ 0 15]	[7 0]
2	162	570	tensor(0.0338, device='cuda:0')	0.98	2.5e-07	[ 0 13]	[17 11]
2	163	571	tensor(0.0726, device='cuda:0')	0.99	2.5e-07	[3]	[4]
2	164	572	tensor(0.0220, device='cuda:0')	1.0	2.5e-07	[]	[]
2	165	573	tensor(0.0227, device='cuda:0')	0.99	2.5e-07	[13]	[14]
2	166	574	tensor(0.0472, device='cuda:0')	0.99	2.5e-07	[4]	[2]
2	167	575	tensor(0.0722, device='cuda:0')	0.98	2.5e-07	[12  2]	[11  4]
2	168	576	tensor(0.1226, device='cuda:0')	0.95	2.5e-07	[12  0 14  5  3]	[11  1  0  0  4]
2	169	577	tensor(0.0226, device='cuda:0')	0.99	2.5e-07	[10]	[0]
2	170	578	tensor(0.0152, device='cuda:0')	1.0	2.5e-07	[]	[]
2	171	579	tensor(0.1042, device='cuda:0')	0.95	2.5e-07	[14  4 13  4  2]	[13  3 14  0  4]
2	172	580	tensor(0.0466, device='cuda:0')	0.98	2.5e-07	[6 0]	[ 0 15]
2	173	581	tensor(0.0394, device='cuda:0')	0.98	2.5e-07	[1 5]	[0 0]
2	174	582	tensor(0.0254, device='cuda:0')	0.99	2.5e-07	[0]	[16]
2	175	583	tensor(0.0195, device='cuda:0')	0.99	2.5e-07	[12]	[11]
2	176	584	tensor(0.0783, device='cuda:0')	0.97	2.5e-07	[10  0 12]	[ 9  9 11]
2	177	585	tensor(0.0248, device='cuda:0')	0.99	2.5e-07	[2]	[4]
2	178	586	tensor(0.0188, device='cuda:0')	1.0	2.5e-07	[]	[]
2	179	587	tensor(0.0361, device='cuda:0')	0.98	2.5e-07	[ 0 12]	[ 2 11]
2	180	588	tensor(0.0195, device='cuda:0')	1.0	2.5e-07	[]	[]
2	181	589	tensor(0.0066, device='cuda:0')	1.0	2.5e-07	[]	[]
2	182	590	tensor(0.0879, device='cuda:0')	0.97	2.5e-07	[ 0  0 13]	[16  2 14]
2	183	591	tensor(0.0344, device='cuda:0')	0.99	2.5e-07	[10]	[9]
2	184	592	tensor(0.0335, device='cuda:0')	0.99	2.5e-07	[8]	[0]
2	185	593	tensor(0.0424, device='cuda:0')	0.98	2.5e-07	[7 1]	[8 0]
2	186	594	tensor(0.0646, device='cuda:0')	0.98	2.5e-07	[17 14]	[ 0 13]
2	187	595	tensor(0.0450, device='cuda:0')	0.98	2.5e-07	[ 5 17]	[6 0]
2	188	596	tensor(0.0232, device='cuda:0')	1.0	2.5e-07	[]	[]
2	189	597	tensor(0.0378, device='cuda:0')	0.99	2.5e-07	[1]	[15]
2	190	598	tensor(0.0277, device='cuda:0')	0.99	2.5e-07	[10]	[0]
2	191	599	tensor(0.0227, device='cuda:0')	0.99	2.5e-07	[0]	[7]
2	192	600	tensor(0.0309, device='cuda:0')	1.0	2.5e-07	[]	[]
2	193	601	tensor(0.0467, device='cuda:0')	0.98	2.5e-07	[16  6]	[0 0]
2	194	602	tensor(0.0248, device='cuda:0')	0.99	2.5e-07	[11]	[12]
2	195	603	tensor(0.0395, device='cuda:0')	0.98	2.5e-07	[ 4 13]	[ 2 14]
2	196	604	tensor(0.0478, device='cuda:0')	0.97	2.5e-07	[ 3 12 10]	[ 0 11  9]
2	197	605	tensor(0.0154, device='cuda:0')	0.99	2.5e-07	[13]	[14]
2	198	606	tensor(0.0190, device='cuda:0')	0.99	2.5e-07	[10]	[9]
2	199	607	tensor(0.0270, device='cuda:0')	0.99	2.5e-07	[13]	[14]
2	200	608	tensor(0.0830, device='cuda:0')	0.96	2.5e-07	[ 0 10  0  3]	[ 1 12  1  0]
2	201	609	tensor(0.0856, device='cuda:0')	0.98	2.5e-07	[17 11]	[ 0 12]
2	202	610	tensor(0.0696, device='cuda:0')	0.98	2.5e-07	[0 0]	[16  4]
2	203	611	tensor(0.0621, device='cuda:0')	0.98	2.5e-07	[ 9 17]	[10  0]
2	204	612	tensor(0.0306, device='cuda:0')	0.99	2.5e-07	[1]	[0]
2	205	613	tensor(0.0391, device='cuda:0')	0.99	2.5e-07	[13]	[14]
2	206	614	tensor(0.0481, device='cuda:0')	0.98	2.5e-07	[13  0]	[12 15]
2	207	615	tensor(0.0564, device='cuda:0')	0.99	2.5e-07	[4]	[0]
2	208	616	tensor(0.0402, device='cuda:0')	0.98	2.5e-07	[8 0]	[ 0 16]
2	209	617	tensor(0.0058, device='cuda:0')	1.0	2.5e-07	[]	[]
2	210	618	tensor(0.0154, device='cuda:0')	1.0	2.5e-07	[]	[]
2	211	619	tensor(0.0467, device='cuda:0')	0.98	2.5e-07	[16 14]	[ 0 13]
2	212	620	tensor(0.0330, device='cuda:0')	0.98	2.5e-07	[4 0]	[2 5]
2	213	621	tensor(0.0669, device='cuda:0')	0.96	2.5e-07	[17 12 10  7]	[0 0 9 8]
2	214	622	tensor(0.0249, device='cuda:0')	0.99	2.5e-07	[16]	[0]
2	215	623	tensor(0.0600, device='cuda:0')	0.98	2.5e-07	[4 0]	[15  6]
2	216	624	tensor(0.0209, device='cuda:0')	1.0	2.5e-07	[]	[]
2	217	625	tensor(0.0342, device='cuda:0')	0.99	2.5e-07	[2]	[0]
2	218	626	tensor(0.0070, device='cuda:0')	1.0	2.5e-07	[]	[]
2	219	627	tensor(0.0968, device='cuda:0')	0.97	2.5e-07	[13  1  9]	[ 0 15 10]
2	220	628	tensor(0.0455, device='cuda:0')	0.98	2.5e-07	[ 9 17]	[10 10]
2	221	629	tensor(0.0557, device='cuda:0')	0.96	2.5e-07	[14  9  1  9]	[13 10  0  0]
2	222	630	tensor(0.0350, device='cuda:0')	0.99	2.5e-07	[0]	[16]
2	223	631	tensor(0.0495, device='cuda:0')	0.99	2.5e-07	[0]	[15]
2	224	632	tensor(0.0589, device='cuda:0')	0.99	2.5e-07	[16]	[0]
2	225	633	tensor(0.0404, device='cuda:0')	0.99	2.5e-07	[16]	[0]
2	226	634	tensor(0.0533, device='cuda:0')	0.98	2.5e-07	[9 0]	[10 16]
2	227	635	tensor(0.0316, device='cuda:0')	0.99	2.5e-07	[8]	[14]
2	228	636	tensor(0.0515, device='cuda:0')	0.98	2.5e-07	[ 6 17]	[17  0]
2	229	637	tensor(0.0539, device='cuda:0')	0.97	2.5e-07	[ 7  0 16]	[13 16  0]
2	230	638	tensor(0.0334, device='cuda:0')	0.99	2.5e-07	[9]	[11]
2	231	639	tensor(0.0518, device='cuda:0')	0.98	2.5e-07	[ 9 16]	[0 0]
2	232	640	tensor(0.0380, device='cuda:0')	0.98	2.5e-07	[8 6]	[0 5]
2	233	641	tensor(0.0112, device='cuda:0')	1.0	2.5e-07	[]	[]
2	234	642	tensor(0.0215, device='cuda:0')	0.99	2.5e-07	[12]	[11]
2	235	643	tensor(0.0491, device='cuda:0')	0.98	2.5e-07	[11 10]	[ 9 11]
2	236	644	tensor(0.0338, device='cuda:0')	0.99	2.5e-07	[0]	[8]
2	237	645	tensor(0.0183, device='cuda:0')	1.0	2.5e-07	[]	[]
2	238	646	tensor(0.0468, device='cuda:0')	0.98	2.5e-07	[ 0 13]	[ 5 14]
2	239	647	tensor(0.0843, device='cuda:0')	0.99	2.5e-07	[6]	[0]
2	240	648	tensor(0.0623, device='cuda:0')	0.98	2.5e-07	[0 8]	[6 0]
2	241	649	tensor(0.0484, device='cuda:0')	0.99	2.5e-07	[0]	[7]
2	242	650	tensor(0.0505, device='cuda:0')	0.99	2.5e-07	[1]	[3]
2	243	651	tensor(0.0519, device='cuda:0')	0.97	2.5e-07	[8 8 0]	[ 7  7 16]
2	244	652	tensor(0.0588, device='cuda:0')	0.98	2.5e-07	[10  5]	[12  6]
2	245	653	tensor(0.1102, device='cuda:0')	0.97	2.5e-07	[ 0 17 13]	[17  0  0]
2	246	654	tensor(0.1034, device='cuda:0')	0.97	2.5e-07	[12 14 10]	[11 12 11]
2	247	655	tensor(0.0491, device='cuda:0')	0.97	2.5e-07	[12  1  8]	[11  0  7]
2	248	656	tensor(0.0574, device='cuda:0')	0.98	2.5e-07	[13 16]	[14  0]
2	249	657	tensor(0.0248, device='cuda:0')	1.0	2.5e-07	[]	[]
2	250	658	tensor(0.0409, device='cuda:0')	0.98	2.5e-07	[10 17]	[9 0]
2	251	659	tensor(0.0200, device='cuda:0')	1.0	2.5e-07	[]	[]
2	252	660	tensor(0.0212, device='cuda:0')	1.0	2.5e-07	[]	[]
2	253	661	tensor(0.0134, device='cuda:0')	1.0	2.5e-07	[]	[]
2	254	662	tensor(0.0177, device='cuda:0')	1.0	2.5e-07	[]	[]
2	255	663	tensor(0.0333, device='cuda:0')	0.99	2.5e-07	[8]	[7]
2	256	664	tensor(0.0473, device='cuda:0')	0.98	2.5e-07	[ 8 17]	[11  9]
2	257	665	tensor(0.0266, device='cuda:0')	0.99	2.5e-07	[11]	[12]
2	258	666	tensor(0.0678, device='cuda:0')	0.98	2.5e-07	[7 6]	[8 8]
2	259	667	tensor(0.0410, device='cuda:0')	0.98	2.5e-07	[14  2]	[0 4]
2	260	668	tensor(0.0207, device='cuda:0')	1.0	2.5e-07	[]	[]
2	261	669	tensor(0.0401, device='cuda:0')	0.99	2.5e-07	[10]	[9]
2	262	670	tensor(0.0212, device='cuda:0')	0.99	2.5e-07	[10]	[9]
2	263	671	tensor(0.0230, device='cuda:0')	1.0	2.5e-07	[]	[]
2	264	672	tensor(0.0835, device='cuda:0')	0.97	2.5e-07	[ 4 17 14]	[ 0  0 13]
2	265	673	tensor(0.0393, device='cuda:0')	0.98	2.5e-07	[16 12]	[ 0 11]
2	266	674	tensor(0.0435, device='cuda:0')	0.98	2.5e-07	[0 0]	[ 4 15]
2	267	675	tensor(0.0424, device='cuda:0')	0.99	2.5e-07	[5]	[6]
2	268	676	tensor(0.0268, device='cuda:0')	0.99	2.5e-07	[0]	[15]
2	269	677	tensor(0.0675, device='cuda:0')	0.97	2.5e-07	[13  9 11]	[ 0 17  0]
2	270	678	tensor(0.0212, device='cuda:0')	1.0	2.5e-07	[]	[]
2	271	679	tensor(0.0378, device='cuda:0')	0.98	2.5e-07	[11  0]	[12  5]
2	272	680	tensor(0.0138, device='cuda:0')	1.0	2.5e-07	[]	[]
2	273	681	tensor(0.0453, device='cuda:0')	0.98	2.5e-07	[14 13]	[ 0 14]
2	274	682	tensor(0.1027, device='cuda:0')	0.97	2.5e-07	[14  1  3]	[13 15  0]
2	275	683	tensor(0.0406, device='cuda:0')	0.99	2.5e-07	[5]	[6]
2	276	684	tensor(0.0938, device='cuda:0')	0.97	2.5e-07	[ 0 15  8]	[9 0 0]
2	277	685	tensor(0.0171, device='cuda:0')	0.99	2.5e-07	[9]	[10]
2	278	686	tensor(0.0612, device='cuda:0')	0.98	2.5e-07	[5 5]	[0 0]
2	279	687	tensor(0.0368, device='cuda:0')	0.98	2.5e-07	[14  0]	[0 1]
2	280	688	tensor(0.0198, device='cuda:0')	1.0	2.5e-07	[]	[]
2	281	689	tensor(0.0564, device='cuda:0')	0.99	2.5e-07	[1]	[3]
2	282	690	tensor(0.0249, device='cuda:0')	1.0	2.5e-07	[]	[]
2	283	691	tensor(0.0325, device='cuda:0')	0.99	2.5e-07	[6]	[8]
2	284	692	tensor(0.0296, device='cuda:0')	0.99	2.5e-07	[11]	[12]
2	285	693	tensor(0.0403, device='cuda:0')	0.99	2.5e-07	[0]	[14]
2	286	694	tensor(0.0587, device='cuda:0')	0.98	2.5e-07	[5 8]	[6 0]
2	287	695	tensor(0.0199, device='cuda:0')	1.0	2.5e-07	[]	[]
2	288	696	tensor(0.0607, device='cuda:0')	0.98	2.5e-07	[0 3]	[13  0]
2	289	697	tensor(0.0130, device='cuda:0')	1.0	2.5e-07	[]	[]
2	290	698	tensor(0.0325, device='cuda:0')	0.99	2.5e-07	[0]	[1]
2	291	699	tensor(0.0138, device='cuda:0')	1.0	2.5e-07	[]	[]
2	292	700	tensor(0.0211, device='cuda:0')	1.0	2.5e-07	[]	[]
2	293	701	tensor(0.0637, device='cuda:0')	0.99	2.5e-07	[17]	[0]
2	294	702	tensor(0.0581, device='cuda:0')	0.98	2.5e-07	[12  9]	[11 10]
2	295	703	tensor(0.0278, device='cuda:0')	0.99	2.5e-07	[14]	[13]
2	296	704	tensor(0.0320, device='cuda:0')	0.99	2.5e-07	[3]	[0]
2	297	705	tensor(0.0162, device='cuda:0')	1.0	2.5e-07	[]	[]
2	298	706	tensor(0.0570, device='cuda:0')	0.98	2.5e-07	[ 0 11]	[13  9]
2	299	707	tensor(0.0722, device='cuda:0')	0.97	2.5e-07	[0 9 2]	[16 10  0]
2	300	708	tensor(0.0445, device='cuda:0')	0.99	2.5e-07	[12]	[10]
2	301	709	tensor(0.0381, device='cuda:0')	0.99	2.5e-07	[0]	[13]
2	302	710	tensor(0.0277, device='cuda:0')	1.0	2.5e-07	[]	[]
2	303	711	tensor(0.0296, device='cuda:0')	0.99	2.5e-07	[12]	[10]
2	304	712	tensor(0.0332, device='cuda:0')	0.99	2.5e-07	[0]	[13]
